,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
2407,Conkarah,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0dZpw3h6KZhcHec61qwevZ,0.8240000000000001,0.8540000000000001,8,-5.312,1,0.177,4.95e-05,0.11699999999999999,0.8959999999999999,95.11399999999999,210329,4,6
2408,MEDUZA,Piece Of Your Heart,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.00016,0.07400000000000001,0.631,124.08,152913,4,7
2409,Harry Styles,Fine Line,Adore You,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,7.000000000000001e-06,0.102,0.569,99.04799999999999,207133,4,6
2410,Dua Lipa,Don't Start Now,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0,0.0952,0.677,123.941,183290,4,7
2411,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0,0.46,0.457,116.735,163636,5,5
2412,Lady Gaga,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,1.12e-05,0.489,0.784,120.006,157707,4,5
2413,THE SCOTTS,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.0,0.157,0.28,129.97899999999998,165978,4,7
2414,Future,Life Is Good (feat. Drake),Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.48100000000000004,0.0,0.152,0.508,142.037,237735,4,1
2415,Dua Lipa,Future Nostalgia,Physical,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.8440000000000001,0,-3.7560000000000002,1,0.0457,0.0006580000000000001,0.102,0.746,146.967,193829,4,6
2416,The Weeknd,After Hours,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.507000000000001,0,0.15,1.01e-06,0.156,0.252,170.062,198267,4,3
2417,Lady Gaga,Chromatica,Stupid Love,7yBbV2k2S2uhaQc24NF2xt,0.68,0.825,8,-4.296,1,0.0702,0.000122,0.27,0.784,117.98700000000001,193533,4,6
2418,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.0,0.79,0.642,116.971,196653,4,5
2419,Maren Morris,GIRL,The Bones,3npzogdOEiVsieXmmhBepL,0.612,0.57,11,-6.642,0,0.0347,0.0,0.0963,0.335,77.00399999999999,197293,4,7
2420,Doja Cat,Hot Pink,Say So,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.577,0,0.158,3.57e-06,0.0904,0.7859999999999999,110.962,237893,4,7
2421,The Weeknd,After Hours (Deluxe),After Hours,31bmr5SE0qrrIPhjGbnwKP,0.659,0.5720000000000001,5,-6.103,0,0.0304,0.00772,0.12300000000000001,0.14,108.96799999999999,361025,4,7
2422,MEDUZA,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.658999999999999,0,0.0415,0.0,0.14,0.529,123.935,168387,4,7
2423,Tones And I,The Kids Are Coming,Dance Monkey,5ZULALImTm80tzUbYQYM9d,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.00010400000000000001,0.149,0.513,98.027,209438,4,7
2424,Billie Eilish,everything i wanted,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.657,0.106,0.243,120.006,245426,4,4
2425,Taylor Swift,Lover,The Man,3RauEVgRgj1IuWdJ9fDs70,0.777,0.6579999999999999,0,-5.191,1,0.054000000000000006,0.0,0.0901,0.633,110.04799999999999,190360,4,6
2426,Ant Saunders,Yellow Hearts,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,0.866,0.43799999999999994,7,-8.943,1,0.0719,0.0,0.0743,0.695,129.039,223258,4,6
2427,Harry Styles,Fine Line,Falling,1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,4,-6.502000000000001,1,0.0299,1.46e-06,0.08900000000000001,0.0592,110.01100000000001,240133,4,2
2428,Maroon 5,Memories,Memories,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.0,0.0822,0.575,91.01899999999999,189486,4,6
2429,Justin Bieber,Yummy,Yummy,41L3O37CECZt3N7ziG2z7l,0.687,0.514,9,-6.612,0,0.0897,0.0,0.11599999999999999,0.494,145.921,210427,4,7
2430,blackbear,hot girl bummer,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.5589999999999999,6,-7.109,0,0.0776,0.0,0.39899999999999997,0.6779999999999999,129.989,185093,1,0
2431,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.678999999999999,1,0.0319,0.0,0.105,0.446,109.891,182161,4,2
2432,Taylor Swift,Lover,Lover,1dGr1c8CrMLDpV6mPbImSI,0.359,0.5429999999999999,7,-7.582000000000001,1,0.0919,1.58e-05,0.11800000000000001,0.45299999999999996,68.53399999999999,221307,4,2
2433,Ed Sheeran,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0.0,0.0802,0.5479999999999999,92.977,197867,4,7
2434,Dan + Shay,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.0,0.111,0.43,89.991,167693,4,6
2435,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,0.598,0.42700000000000005,7,-8.764,0,0.0317,5.83e-06,0.21,0.0605,76.469,175721,4,2
2436,Lil Tecca,We Love You Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257000000000001,0,0.287,0.0,0.0658,0.226,179.97400000000002,131240,4,1
2437,Lizzo,Cuz I Love You (Deluxe),Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.0460000000000003,0,0.114,0.0,0.12300000000000001,0.41200000000000003,158.08700000000002,173325,4,7
2438,Y2K,Lalala,Lalala,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,2,-7.899,1,0.0845,0.0,0.13699999999999998,0.496,129.972,160627,4,6
2439,Lil Nas X,Panini,Panini - DaBaby Remix,4SDgTLDYrJ2UrHbkRkg7MD,0.7170000000000001,0.598,5,-5.6129999999999995,0,0.0809,0.0,0.122,0.496,153.905,151040,4,7
2440,Ali Gatie,YOU,It's You,5DqdesEfbRyOlSS3Tf6c29,0.732,0.46299999999999997,11,-6.972,0,0.0287,0.0,0.19399999999999998,0.397,95.971,212607,4,7
2441,Bazzi,Soul Searching,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,2,-4.823,1,0.0385,0.0,0.13,0.5539999999999999,104.954,165714,4,6
2442,Young Thug,So Much Fun,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,0.855,0.6509999999999999,0,-8.044,0,0.235,0.0,0.0772,0.5589999999999999,111.99700000000001,193027,4,1
2443,BTS,Make It Right (feat. Lauv),Make It Right (feat. Lauv),314ZkcV7oLWG8yWE7LABvH,0.584,0.685,7,-7.811,1,0.425,0.0,0.18899999999999997,0.345,97.551,226321,4,1
2444,Khalid,Right Back (feat. A Boogie Wit Da Hoodie),Right Back (feat. A Boogie Wit Da Hoodie),6PYnUsNEpYC7A4BS2sjw3L,0.7859999999999999,0.428,5,-10.011000000000001,0,0.31,1.1e-06,0.156,0.556,97.001,255000,4,1
2445,Lady Gaga,Chromatica,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.0,0.32299999999999995,0.6459999999999999,123.056,182200,4,6
2446,BLACKPINK,THE ALBUM,How You Like That,4SFknyjLcyTLJFPKD2m96o,0.812,0.8,11,-4.282,1,0.077,0.00011200000000000001,0.0638,0.35700000000000004,130.036,180947,4,6
2447,Dua Lipa,Future Nostalgia,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,0.73,0.7290000000000001,4,-3.4339999999999997,0,0.0883,1.39e-06,0.349,0.467,113.01299999999999,221820,4,7
2448,Taylor Swift,folklore,cardigan,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.00034500000000000004,0.25,0.551,130.033,239560,4,7
2449,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.33399999999999996,171.005,200040,4,3
2450,Justin Bieber,Intentions,Intentions,364dI1bYnvamSnBJ8JcNzN,0.8109999999999999,0.5529999999999999,9,-6.644,1,0.0552,0.0,0.105,0.86,148.014,212869,4,6
2451,Anuel AA,Emmanuel,China,0KkIkfsLEJbrcIhYsCL7L5,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0881,0.00028900000000000003,0.0822,0.608,105.029,301714,4,6
2452,BENEE,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,3.04e-05,0.12300000000000001,0.8170000000000001,128.977,223480,4,6
2453,Mabel,Ivy To Roses (Mixtape),Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,3.01e-06,0.0793,0.23399999999999999,98.994,178480,4,6
2454,Dynoro,In My Mind,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,6,-5.335,1,0.149,1.1e-05,0.11800000000000001,0.163,125.905,184560,4,3
2455,Sheck Wes,MUDBOY,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,4,-5.266,1,0.0315,0.009859999999999999,0.248,0.261,146.034,183907,4,3
2456,Daddy Yankee,Con Calma,Con Calma,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.6519999999999997,0,0.0593,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4,7
2457,Marshmello,Be Kind (with Halsey),Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.087999999999999,1,0.0457,0.0,0.0541,0.452,93.995,172762,4,6
2458,Cardi B,Invasion of Privacy,I Like It,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0.0,0.37200000000000005,0.65,136.048,253390,4,7
2459,StaySolidRocky,Party Girl,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966000000000001,0,0.0622,0.0,0.0996,0.629,130.02200000000002,147800,4,7
2460,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000001,1,0.0578,0.0,0.0714,0.6940000000000001,112.022,158571,4,6
2461,Powfu,death bed (coffee for your head),death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.0,0.696,0.348,144.026,173333,4,5
2462,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.882999999999999,1,0.0357,0.0,0.0755,0.507,147.988,199549,4,3
2463,Black Eyed Peas,TRANSLATION,RITMO (Bad Boys For Life),5NyS3oxTlos3Agl2YtZwrC,0.732,0.716,10,-6.968,0,0.0561,0.000758,0.73,0.6659999999999999,105.09299999999999,214855,4,5
2464,Surf Mesa,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0018800000000000002,0.39299999999999996,0.33,112.05,176547,4,7
2465,Megan Thee Stallion,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,0.8220000000000001,0.743,10,-4.772,0,0.28,0.0,0.127,0.636,84.459,242001,4,1
2466,Drake,Dark Lane Demo Tapes,Toosie Slide,466cKvZn1j45IpxDdYZqdA,0.83,0.49,1,-8.82,0,0.209,3.04e-06,0.113,0.845,81.604,247059,4,7
2467,Lil Mosey,Certified Hitmaker,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.0,0.132,0.349,99.03399999999999,162547,4,6
2468,Kygo,Born To Be Yours,Born To Be Yours,2hoigtnMAjSejRi1hHk99w,0.688,0.688,3,-5.84,1,0.0357,0.0,0.0982,0.451,114.01100000000001,193321,4,6
2469,Meek Mill,Championships,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.0,0.252,0.544,86.00299999999999,180522,4,7
2470,Axwell /\ Ingrosso,More Than You Know,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,0.6459999999999999,0.741,5,-4.973,0,0.034,0.0,0.312,0.5710000000000001,123.07700000000001,203000,4,7
2471,JP Saxe,If the World Was Ending (feat. Julia Michaels),If the World Was Ending - feat. Julia Michaels,2kJwzbxV2ppxnQoYw4GLBZ,0.46399999999999997,0.473,1,-10.086,1,0.129,0.0,0.109,0.604,75.801,208687,4,2
2472,Dennis Lloyd,Nevermind,Nevermind,63SevszngYpZOwf63o61K4,0.6,0.688,5,-8.339,0,0.201,1.29e-05,0.409,0.0793,99.977,156600,4,5
2473,Khalid,American Teen,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,0.7979999999999999,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.39399999999999996,136.94899999999998,202547,4,6
2474,BLACKPINK,KILL THIS LOVE,Kill This Love,18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.00175,0.325,0.58,131.974,189052,4,1
2475,Regard,Ride It,Ride It,2tnVG71enUj33Ic2nFN6kZ,0.88,0.7509999999999999,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4,7
2476,Loud Luxury,Body,Body,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.5820000000000001,121.958,163216,4,6
2477,Alan Walker,"Alone, Pt. II","Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,0.67,0.6679999999999999,3,-4.306,0,0.0422,0.0,0.133,0.608,88.03299999999999,179053,4,7
2478,Kygo,Higher Love,Higher Love,6oJ6le65B3SEqPwMRNXWjY,0.693,0.6779999999999999,8,-7.159,1,0.0324,6.05e-06,0.10099999999999999,0.40399999999999997,103.95200000000001,228267,4,6
2479,Chris Brown,Indigo,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,0.698,0.45399999999999996,1,-6.756,0,0.151,0.0,0.155,0.13699999999999998,92.932,260640,4,7
2480,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),Before You Go,2gMXnyrvIjhVBUZwvLZDMP,0.45899999999999996,0.575,3,-4.8580000000000005,1,0.0573,0.0,0.0885,0.183,111.881,215107,4,2
2481,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,0.6940000000000001,0.815,2,-4.328,1,0.12,0.0,0.0924,0.813,88.931,228827,4,6
2482,Conkarah,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0dZpw3h6KZhcHec61qwevZ,0.8240000000000001,0.8540000000000001,8,-5.312,1,0.177,4.95e-05,0.11699999999999999,0.8959999999999999,95.11399999999999,210329,4,6
2483,MEDUZA,Piece Of Your Heart,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.00016,0.07400000000000001,0.631,124.08,152913,4,7
2484,Harry Styles,Fine Line,Adore You,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,7.000000000000001e-06,0.102,0.569,99.04799999999999,207133,4,6
2485,Dua Lipa,Don't Start Now,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0,0.0952,0.677,123.941,183290,4,7
2486,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0,0.46,0.457,116.735,163636,5,5
2487,Lady Gaga,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,1.12e-05,0.489,0.784,120.006,157707,4,5
2488,THE SCOTTS,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.0,0.157,0.28,129.97899999999998,165978,4,7
2489,Future,Life Is Good (feat. Drake),Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.48100000000000004,0.0,0.152,0.508,142.037,237735,4,1
2490,Dua Lipa,Future Nostalgia,Physical,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.8440000000000001,0,-3.7560000000000002,1,0.0457,0.0006580000000000001,0.102,0.746,146.967,193829,4,6
2491,The Weeknd,After Hours,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.507000000000001,0,0.15,1.01e-06,0.156,0.252,170.062,198267,4,3
2492,Lady Gaga,Chromatica,Stupid Love,7yBbV2k2S2uhaQc24NF2xt,0.68,0.825,8,-4.296,1,0.0702,0.000122,0.27,0.784,117.98700000000001,193533,4,6
2493,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.0,0.79,0.642,116.971,196653,4,5
2494,Maren Morris,GIRL,The Bones,3npzogdOEiVsieXmmhBepL,0.612,0.57,11,-6.642,0,0.0347,0.0,0.0963,0.335,77.00399999999999,197293,4,7
2495,Doja Cat,Hot Pink,Say So,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.577,0,0.158,3.57e-06,0.0904,0.7859999999999999,110.962,237893,4,7
2496,The Weeknd,After Hours (Deluxe),After Hours,31bmr5SE0qrrIPhjGbnwKP,0.659,0.5720000000000001,5,-6.103,0,0.0304,0.00772,0.12300000000000001,0.14,108.96799999999999,361025,4,7
2497,MEDUZA,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.658999999999999,0,0.0415,0.0,0.14,0.529,123.935,168387,4,7
2498,Tones And I,The Kids Are Coming,Dance Monkey,5ZULALImTm80tzUbYQYM9d,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.00010400000000000001,0.149,0.513,98.027,209438,4,7
2499,Billie Eilish,everything i wanted,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.657,0.106,0.243,120.006,245426,4,4
2500,Taylor Swift,Lover,The Man,3RauEVgRgj1IuWdJ9fDs70,0.777,0.6579999999999999,0,-5.191,1,0.054000000000000006,0.0,0.0901,0.633,110.04799999999999,190360,4,6
2501,Ant Saunders,Yellow Hearts,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,0.866,0.43799999999999994,7,-8.943,1,0.0719,0.0,0.0743,0.695,129.039,223258,4,6
2502,Harry Styles,Fine Line,Falling,1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,4,-6.502000000000001,1,0.0299,1.46e-06,0.08900000000000001,0.0592,110.01100000000001,240133,4,2
2503,Maroon 5,Memories,Memories,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.0,0.0822,0.575,91.01899999999999,189486,4,6
2504,Justin Bieber,Yummy,Yummy,41L3O37CECZt3N7ziG2z7l,0.687,0.514,9,-6.612,0,0.0897,0.0,0.11599999999999999,0.494,145.921,210427,4,7
2505,blackbear,hot girl bummer,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.5589999999999999,6,-7.109,0,0.0776,0.0,0.39899999999999997,0.6779999999999999,129.989,185093,1,0
2506,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.678999999999999,1,0.0319,0.0,0.105,0.446,109.891,182161,4,2
2507,Taylor Swift,Lover,Lover,1dGr1c8CrMLDpV6mPbImSI,0.359,0.5429999999999999,7,-7.582000000000001,1,0.0919,1.58e-05,0.11800000000000001,0.45299999999999996,68.53399999999999,221307,4,2
2508,Ed Sheeran,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0.0,0.0802,0.5479999999999999,92.977,197867,4,7
2509,Dan + Shay,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.0,0.111,0.43,89.991,167693,4,6
2510,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,0.598,0.42700000000000005,7,-8.764,0,0.0317,5.83e-06,0.21,0.0605,76.469,175721,4,2
2511,Lil Tecca,We Love You Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257000000000001,0,0.287,0.0,0.0658,0.226,179.97400000000002,131240,4,1
2512,Lizzo,Cuz I Love You (Deluxe),Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.0460000000000003,0,0.114,0.0,0.12300000000000001,0.41200000000000003,158.08700000000002,173325,4,7
2513,Y2K,Lalala,Lalala,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,2,-7.899,1,0.0845,0.0,0.13699999999999998,0.496,129.972,160627,4,6
2514,Lil Nas X,Panini,Panini - DaBaby Remix,4SDgTLDYrJ2UrHbkRkg7MD,0.7170000000000001,0.598,5,-5.6129999999999995,0,0.0809,0.0,0.122,0.496,153.905,151040,4,7
2515,Ali Gatie,YOU,It's You,5DqdesEfbRyOlSS3Tf6c29,0.732,0.46299999999999997,11,-6.972,0,0.0287,0.0,0.19399999999999998,0.397,95.971,212607,4,7
2516,Bazzi,Soul Searching,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,2,-4.823,1,0.0385,0.0,0.13,0.5539999999999999,104.954,165714,4,6
2517,Young Thug,So Much Fun,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,0.855,0.6509999999999999,0,-8.044,0,0.235,0.0,0.0772,0.5589999999999999,111.99700000000001,193027,4,1
2518,BTS,Make It Right (feat. Lauv),Make It Right (feat. Lauv),314ZkcV7oLWG8yWE7LABvH,0.584,0.685,7,-7.811,1,0.425,0.0,0.18899999999999997,0.345,97.551,226321,4,1
2519,Khalid,Right Back (feat. A Boogie Wit Da Hoodie),Right Back (feat. A Boogie Wit Da Hoodie),6PYnUsNEpYC7A4BS2sjw3L,0.7859999999999999,0.428,5,-10.011000000000001,0,0.31,1.1e-06,0.156,0.556,97.001,255000,4,1
2520,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.0,0.105,0.718,150.953,242187,4,6
2521,Maroon 5,Memories,Memories,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.0,0.0822,0.575,91.01899999999999,189486,4,6
2522,Lewis Capaldi,Breach,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.678999999999999,1,0.0319,0.0,0.105,0.446,109.891,182161,4,2
2523,Ed Sheeran,÷ (Deluxe),Perfect,0tgVpDi06FyKpA1z0VMD4v,0.599,0.44799999999999995,8,-6.312,1,0.0232,0.0,0.106,0.168,95.05,263400,3,0
2524,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,0.575,0.33,7,-6.557,1,0.031,0.0,0.0872,0.27699999999999997,95.801,217213,4,2
2525,Sam Fischer,This City,This City,3H3r2nKWa3Yk5gt8xgmsEt,0.602,0.377,11,-6.212999999999999,1,0.0446,0.0,0.0808,0.518,73.877,194853,4,2
2526,Sam Smith,In The Lonely Hour,I'm Not The Only One,0fioLzGM8ngbD1w6fMmm45,0.45299999999999996,0.496,5,-5.785,1,0.0453,2.65e-05,0.0772,0.501,80.994,239317,4,2
2527,John Legend,Love In The Future (Expanded Edition),All of Me,3U4isOIWM3VvDubwSI3y7a,0.42200000000000004,0.264,8,-7.064,1,0.0322,0.0,0.132,0.331,119.93,269560,4,2
2528,Hozier,Hozier,Take Me to Church,0aOluBqXYd0rFSCsgDyAWX,0.575,0.664,4,-5.303,0,0.0481,0.0,0.11599999999999999,0.43700000000000006,129.07,241693,4,7
2529,P!nk,Hurts 2B Human,Walk Me Home,6jfEZdUJ2Yla6h7gTJgKuo,0.652,0.45299999999999996,1,-6.119,1,0.0445,0.0,0.179,0.43200000000000005,88.038,177391,3,0
2530,Passenger,All The Little Lights,Let Her Go,7DFNE7NO0raLIUbgzY2rzm,0.509,0.5379999999999999,7,-7.335,1,0.0572,0.0,0.10400000000000001,0.244,75.089,252867,4,2
2531,James Arthur,Falling Like The Stars,Falling Like The Stars,15xWRPHQMeqgdkGzInx3PY,0.29600000000000004,0.35100000000000003,6,-9.538,1,0.0351,1.5e-06,0.11,0.19,177.59599999999998,212720,3,0
2532,OneRepublic,Dreaming Out Loud,Apologize,1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,8,-6.12,1,0.0339,2.22e-05,0.102,0.502,118.008,208107,4,6
2533,Alicia Keys,As I Am (Expanded Edition),No One,6IwKcFdiRQZOWeYNhUiWIv,0.644,0.5479999999999999,1,-5.416,0,0.0286,8.68e-06,0.134,0.166,90.042,253813,4,7
2534,JP Saxe,If the World Was Ending (feat. Julia Michaels),If the World Was Ending - feat. Julia Michaels,2kJwzbxV2ppxnQoYw4GLBZ,0.46399999999999997,0.473,1,-10.086,1,0.129,0.0,0.109,0.604,75.801,208687,4,2
2535,Lady Gaga,A Star Is Born Soundtrack,Always Remember Us This Way,1koJk8rrMBlhDZ8MNiLzH9,0.5529999999999999,0.506,0,-5.9670000000000005,1,0.0411,0.0,0.763,0.306,130.02700000000002,210200,4,5
2536,Charlie Puth,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.052999999999999,0,0.134,0.0,0.179,0.35200000000000004,100.01700000000001,217707,4,7
2537,P!nk,The Truth About Love,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.000302,0.132,0.441,95.00200000000001,242733,4,6
