,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
94,Fats Domino,The Best Of Fats Domino,Jambalaya (On The Bayou),1slMt4LizkO9dVcMZItJ1O,0.605,0.845,6,-8.672,0,0.0596,0.000267,0.253,0.965,75.322,144067,4
95,Chuck Berry,Berry Is On Top,Johnny B. Goode,3BUQFs6aFWh7EFNmI8bfL7,0.516,0.798,10,-9.049,1,0.083,0.000128,0.305,0.969,168.195,161560,4
96,Sam Butera & The Witnesses,Capitol Collectors Series,Just A Gigolo - Remastered,6lYeYgSkWh6TZDQy6YZuvG,0.525,0.403,8,-11.987,1,0.0945,0.0,0.0565,0.718,125.187,283200,4
97,Dean Martin,Amore,Just In Time - Remastered/1998,1UzlJGnPQLCIDAHuKSjQQT,0.509,0.265,7,-11.918,0,0.0438,0.0,0.125,0.587,126.88,134640,4
98,Little Richard,The Essential Little Richard,Keep A Knockin,5n5h1rwx8arEaRureuyNeS,0.335,0.926,8,-8.763,1,0.0958,3.13e-06,0.0696,0.948,170.467,137067,4
99,Shirley & Lee,Aladdin '52-'59:Let The Good Times Roll,Let The Good Times Roll,2ePDfIXoP2HmC1hfsujb2J,0.502,0.445,1,-9.562,1,0.0688,0.0,0.0823,0.939,140.988,145653,4
0,Aretha Franklin,Respect - The Very Best of,I Say a Little Prayer,0FD8KMG4pHp0O9clTpChjp,0.59,0.355,9,-14.051,1,0.0352,0,0.0585,0.499,133.03,216773,4
1,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Puppy Love - Remix,1Gv8dvKmkHVaB1edYvW0Fr,0.29,0.408,7,-9.607,1,0.0318,0,0.272,0.542,102.229,164000,3
2,The Shadows,Another String Of Hot Hits (And More!),Apache,0sZy1HE2aGBQABHfVRQ4jB,0.595,0.451,9,-12.987,0,0.0288,0.929,0.0962,0.779,133.673,174187,4
3,Various Artists,#1 Hits Of The 60's,Runaway - Rerecorded,0E59YEu2gtTp8MoEWV8KFk,0.712,0.819,2,-6.826,1,0.094,2.97e-06,0.11,0.739,143.563,147080,4
4,Marvin Gaye,In The Groove,I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw,0.711,0.362,3,-10.851,0,0.0381,0,0.127,0.616,117.287,194293,4
5,Neil Sedaka,Collections,Breaking Up Is Hard to Do,7utoClKnLShFg6u6dZ20gp,0.742,0.674,8,-7.648,0,0.0354,0,0.0698,0.964,116.53,136267,4
6,Procol Harum,A Whiter Shade Of Pale,A Whiter Shade Of Pale,3qitymULqEibr7yknRMKU4,0.249,0.66,0,-6.905,1,0.0342,0.0026,0.0891,0.435,149.813,248947,4
7,Sam Cooke,The Man Who Invented Soul,(What A) Wonderful World,2g2GkH3vZHk4lWzBjgQ6nY,0.691,0.507,11,-10.23,1,0.0343,0,0.457,0.885,128.518,125440,4
8,The Marvelettes,Playboy,Playboy,5jsxE1nDuRrEgN9gmbWWYS,0.863,0.691,0,-5.611,1,0.0535,0,0.0597,0.916,123.757,164840,4
9,The Mamas & The Papas,Gold,California Dreamin' - Single Version,077PiyK3YgRlnlwhtAUBp7,0.557,0.698,1,-7.471,0,0.039,0,0.057,0.677,112.479,158720,4
10,Johnny Cash,Johnny Cash - 16 Biggest Hits,Ring of Fire,5nAXp1Vypbcsk9RLJCJLvO,0.67,0.519,7,-9.28,1,0.0308,3.1e-05,0.379,0.76,104.357,155733,4
11,Creedence Clearwater Revival,Green River (40th Anniversary Edition),Bad Moon Rising,66FSV5dLK5sNLZ00IfHxfD,0.641,0.774,2,-5.916,1,0.0278,1.05e-05,0.0473,0.942,89.787,141600,4
12,Brian Hyland,Let Me Belong To You (Expanded Edition),Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini (Bonus Track),7vxdcpE3MZjoy6YORh5sTD,0.814,0.266,2,-17.523,1,0.192,0,0.0243,0.965,123.304,141892,4
13,Ben E. King,Stand By Me,Stand By Me,2KQM3kDM0zMBC9iynePBbS,0.653,0.334,9,-6.955,1,0.0313,3.47e-05,0.123,0.665,119.46,174253,4
14,Jan & Dean,Surf City And Other Swingin' Cities,Surf City,1Oewmmr12xuhgzvUJ9Q0cf,0.534,0.807,8,-12.871,1,0.0349,5e-05,0.232,0.964,147.843,147267,4
15,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered,45yEy5WJywhJ3sDI28ajTm,0.557,0.54,9,-10.484,1,0.0347,0.00248,0.179,0.394,129.171,185733,4
16,Chuck Berry,Rock 'N' Roll Rarities,No Particular Place To Go - Stereo Remix,4rS1hDNLOvY8knrYS8nySn,0.574,0.542,7,-11.578,1,0.0657,0.000117,0.0645,0.977,129.646,164400,4
17,Bruce Channel,All About Baby,Hey Baby,5Jh6b4m51dW8mfCmAgAdqW,0.655,0.491,4,-10.349,1,0.0349,0,0.324,0.857,132.278,140573,4
18,Johnny Cash,At Folsom Prison,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",2fDHuS1PTkHBbCWWZF1ph9,0.621,0.524,0,-15.269,1,0.0803,0.00199,0.893,0.889,110.586,162653,4
19,Frankie Valli & The Four Seasons,Sherry and 11 Other Hits,Big Girls Don't Cry,00meczE1jpLTX0BBzIGrAR,0.764,0.84,2,-5.023,1,0.0672,8.64e-06,0.0686,0.843,130.276,148013,4
20,Elvis Presley,Best Of Elvis Presley,Viva Las Vegas,2RyhBTD6SWLgaU5dhfVtEP,0.577,0.612,7,-12.181,1,0.0438,0,0.283,0.761,145.029,140867,4
21,Pat Boone,Pat Boone's Greatest Hits (Reissue),Speedy Gonzales,3TmnUIbelFiDzrhZqavHU0,0.589,0.447,11,-12.912,1,0.0748,0,0.0999,0.789,146.845,153093,4
22,The Archies,Everything's Archie,Sugar Sugar,6MTd61g9zq6CB1FnJydjEb,0.757,0.727,2,-7.259,1,0.0275,0,0.108,0.966,122.439,167213,4
23,The Contours,Essential,Do You Love Me,298jnAsgLcTRkRP5TKB7Mj,0.615,0.815,5,-7.128,1,0.0373,0,0.0964,0.765,150.733,174400,4
24,Dean Martin,This Time I'm Swingin',You're Nobody 'Til Somebody Loves You - Remastered/1997,4WUcNkpoNSKoe5MUuyzrfC,0.503,0.182,0,-16.651,0,0.0323,0,0.178,0.652,63.684,133933,4
25,Brenda Lee,Brenda Lee Her Dynamite Hits,I'm Sorry,1gVmuHCRIgBfmCCRCbX8Um,0.56,0.244,10,-11.872,1,0.0291,0.000251,0.129,0.312,102.064,161533,3
26,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,Be My Baby,1WN4uNclrDuczTO3bCr8s1,0.512,0.771,4,-7.006,1,0.0402,0,0.0895,0.803,129.639,160907,4
27,Bobby Vee,Come Go With Me,Rubber Ball,4KLjtvc6NsJyRLM6M2IfZK,0.441,0.413,9,-11.043,1,0.0371,0,0.133,0.755,142.963,136912,4
28,Ricky Nelson,Rick Is 21,Travelin' Man - Remastered,1sM0yZDxUhPQhkDh2CLd6l,0.723,0.44,2,-10.536,1,0.0319,0,0.128,0.843,123.217,143200,4
29,Dion,The Best Of Dion,The Wanderer,1UwriLz98ILbRhrtohTca1,0.623,0.48,2,-13.215,1,0.0392,0,0.11,0.842,114.436,167160,4
30,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,Da Doo Ron Ron (When He Walked Me Home),0fonScmHUzC0MglSLn9saA,0.535,0.797,3,-7.533,1,0.0459,3.42e-05,0.141,0.613,148.835,140120,4
31,Bobby Vinton,16 Most Requested Songs,Mr. Lonely,6x8xIapc9xcZlJ9HpCkrm9,0.37,0.185,4,-14.335,1,0.028,1.35e-06,0.288,0.31,84.392,159568,3
32,Various Artists,Mad Men: A Musical Companion (1960-1965),Something's Got A Hold On Me - Single Version,6N5x8O7jbXMENn4VZqHE2O,0.474,0.566,1,-5.913,1,0.113,0,0.548,0.592,150.122,166467,4
33,Johnny Tillotson,Teen Idol Best,Poetry In Motion,4DXguzI17cyQaPjggc7fZR,0.488,0.712,8,-7.419,1,0.0322,0,0.0989,0.895,135.201,154467,4
34,Dion,Runaround Sue,Runaround Sue,1DndHckdH9m5rp6gYP086b,0.364,0.607,2,-9.791,1,0.125,0,0.251,0.598,79.987,171600,4
35,Del Shannon,Runaway: The Very Best Of Del Shannon,Runaway,01qiuRcLpJcFJBXUoSkn5p,0.584,0.563,10,-6.826,0,0.0455,1.83e-05,0.174,0.667,78.674,136467,4
36,Bobby Vee,Take Good Care Of My Baby,Take Good Care Of My Baby,06JokgprGDKrtZ1eP6z2CQ,0.487,0.441,1,-11.297,1,0.0722,0,0.15,0.604,82.707,149800,4
37,The Drifters,Under the Boardwalk,Under the Boardwalk,65jrjEhWfAvysKfnojk1i0,0.747,0.226,7,-13.635,1,0.0415,0.000168,0.107,0.778,123.789,161960,4
38,Ray Peterson,"Corrina, Corrina....It's Ray Peterson!",Tell Laura I Love Her,0lvJiubseeuBYHh0ugHmHK,0.483,0.788,2,-0.062,1,0.0386,0,0.155,0.216,102.363,175360,3
39,Patsy Cline,Showcase,Crazy - Single Version,3zpj9dvJABiyMrmLCPw6i8,0.471,0.021,10,-24.385,1,0.0366,1.19e-06,0.103,0.356,107.765,164573,3
40,Ricky Nelson,Rick Is 21,"Hello Mary Lou, Goodbye Heart - Remastered",6ImmlZj8ysK2jDnqqbKp60,0.602,0.633,9,-9.756,1,0.0314,0,0.0614,0.931,98.995,138547,4
41,The Chiffons,The Chiffons Absolutely The Best!,One Fine Day,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,7.34e-06,0.814,0.599,177.13,128200,4
42,The Everly Brothers,The Golden Hits Of The Everly Brothers,Crying in the Rain,3lWuagNhAzcqOikD5KnBku,0.61,0.378,2,-9.381,1,0.0279,0,0.144,0.48,97.166,120307,4
43,Dinah Washington,The Two Of Us,Baby (You've Got What It Takes),0DICNd5XQ1og9UeYzxoNFV,0.67,0.596,3,-9.347,1,0.0627,0.00203,0.653,0.813,133.396,165760,4
44,Dean Martin,"Hey, Brother Pour The Wine",Sway (Quien Sera),4nbILrYODP667b3d66ZMzI,0.601,0.239,2,-12.175,0,0.0384,1.43e-06,0.0748,0.569,120.036,162960,4
45,Neil Sedaka,Circulate (Expanded Edition),"Happy Birthday, Sweet Sixteen",5ttys6S3vGWCgOpiuB5axN,0.498,0.796,8,-4.882,1,0.0453,0,0.3,0.906,79.648,157027,4
46,The Chiffons,The Chiffons Absolutely The Best!,He's So Fine - Remastered 2000,2Bs1Lw9LX8hBm70t1iGdlh,0.558,0.633,7,-3.265,1,0.0329,0,0.129,0.871,72.494,112520,4
47,Jackie Wilson,I Get The Sweetest Feeling,I Get The Sweetest Feeling,7F1eoVZd2ySSJ70iP3PN1m,0.684,0.482,5,-9.234,1,0.0371,0.000351,0.148,0.749,123.532,178373,4
48,Chubby Checker,Cameo Parkway - The Best Of Chubby Checker (Original Hit Recordings) [International Version],Let's Twist Again,50ZhLFpAf5nWUH9GlCwrWn,0.605,0.747,8,-6.923,1,0.158,0,0.16,0.886,83.793,136667,4
49,The Marcels,The Best Of The Marcels,Blue Moon,42ojLX3UYsp4XhaX0sx29E,0.624,0.432,7,-11.132,1,0.0344,0,0.0785,0.935,127.69,138360,4
50,Neil Sedaka,Circulate (Expanded Edition),Breaking Up Is Hard to Do,2x6pbpjVGjiWCcH89IK8AX,0.743,0.799,8,-5.466,0,0.0375,0,0.0635,0.965,116.112,139200,4
51,Harry Belafonte,Jump Up Calypso,Jump in the Line,1zW2csx1vVJrKfvDrFQNVt,0.594,0.889,5,-7.775,1,0.246,0,0.124,0.8,116.187,221704,4
52,Buddy Holly,Giant,"(Ummmm, Oh Yeah) Dearest",6NDg4EyQE5lalcCEEpytsM,0.548,0.493,1,-11.052,1,0.0282,0.0195,0.13,0.568,115.24,113067,4
53,Dean Martin,The Capitol Years,Ain't That A Kick In The Head,3ZpTyU4mF3PR9jLpFA3AAC,0.661,0.311,4,-9.549,0,0.0701,0,0.233,0.702,132.008,145800,4
54,Johnny Cash,I Walk the Line (Stereo Version),I Walk the Line - Stereo Version,3X9tJw6z5LowFx339fhTvu,0.596,0.194,10,-20.389,1,0.0347,0.162,0.099,0.746,114.974,154173,4
55,Patsy Cline,The Very Best Of Patsy Cline,She's Got You,6rNA2S7NYAWEWBaCHIKRoD,0.565,0.167,5,-13.379,1,0.0354,0,0.0884,0.562,90.791,189867,3
56,Various Artists,The Number 1 Rock 'N' Roll Collection,It's My Party,4nDqjyA8LRPIeB2yzSxAjJ,0.797,0.542,9,-8.966,1,0.045,0.0105,0.126,0.963,133.704,134453,4
57,Bob Seger,Ramblin' Gamblin' Man,Ramblin' Gamblin' Man,691Wr3tOjDqic3OTPLouX3,0.601,0.84,9,-3.828,1,0.0509,0,0.0569,0.896,130.811,145311,4
58,Roy Orbison,Crying,Crying,6eLL7QTdMWdhhG4i3jHDR9,0.35,0.293,2,-9.502,1,0.0258,8.21e-06,0.104,0.162,96.685,166467,4
59,The Kinks,Face to Face (Deluxe Edition),Sunny Afternoon - Mono Mix,0DQqzCHlPyKQXfF8uL01SI,0.595,0.465,2,-8.412,0,0.026,0,0.0641,0.492,124.991,210525,4
60,Creedence Clearwater Revival,Green River,Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,0.508,0.774,2,-5.973,1,0.0321,4.87e-06,0.063,0.942,178.946,141600,4
61,Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,0,-6.836,1,0.032,0,0.189,0.562,95.261,369600,4
62,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK,0.525,0.216,6,-13.551,1,0.0301,0,0.107,0.328,106.761,185413,4
63,The Drifters,Save the Last Dance for Me,Save the Last Dance for Me,391TUcoPonqYykPkSZ5Z9U,0.54,0.53,4,-10.583,1,0.0361,0,0.198,0.896,143.453,154960,4
64,The Kinks,Kinks,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,0.573,0.939,8,-6.441,1,0.0808,0,0.0994,0.963,137.382,134253,4
65,Bee Gees,Idea (Deluxe Edition),I Started A Joke,36CKza28wMxYdjdzji7ine,0.31,0.464,7,-8.755,1,0.0275,8.94e-06,0.132,0.431,144.775,188307,4
66,Roy Orbison,Sings Lonely and Blue,Only the Lonely,0PkBTqRtN25z3oKasWoKlj,0.57,0.529,5,-10.769,1,0.028,0.00509,0.203,0.934,123.273,145533,4
67,Led Zeppelin,Led Zeppelin,Good Times Bad Times - 1993 Remaster,0QwZfbw26QeUoIy82Z2jYp,0.476,0.717,9,-9.192,1,0.0949,7.61e-05,0.0818,0.753,93.584,166267,4
68,Stevie Wonder,For Once In My Life,For Once In My Life,4kP69y3GKHi9tXckfgp4bK,0.524,0.519,6,-11.903,1,0.043,0,0.523,0.847,110.121,169800,4
69,Buffalo Springfield,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.0209,0.101,0.822,98.883,153693,4
70,The Lovin' Spoonful,Do you Believe In Magic,Do You Believe in Magic?,1udKn1oNKYQSQ9OmiIWCMu,0.552,0.742,0,-7.963,1,0.0454,0,0.339,0.751,138.591,125827,4
71,Gerry & The Pacemakers,Ferry Cross The Mersey [Mono And Stereo Version],Ferry Cross the Mersey - Stereo; 1997 Remaster,3NFScsiDPfCzKgQQUL0674,0.396,0.286,6,-11.494,0,0.0283,8.51e-06,0.122,0.605,105.289,143867,4
72,The Tremeloes,Love Songs,Silence Is Golden,0tY6WuVkmCth6YHl8xKrew,0.436,0.565,4,-7.268,1,0.0294,0,0.244,0.582,112.169,190933,4
73,Stevie Wonder,Down To Earth,A Place In The Sun,0tURbnatc9qCxlYpXuPK8I,0.561,0.447,1,-11.389,1,0.0544,0,0.319,0.729,117.784,172960,4
74,Steppenwolf,Steppenwolf,Born To Be Wild,63OFKbMaZSDZ4wtesuuq6f,0.438,0.71,2,-12.412,1,0.0919,0.537,0.221,0.53,145.928,210373,4
75,The Jackson 5,Diana Ross Presents The Jackson 5,I Want You Back,5LxvwujISqiB8vpRYv887S,0.469,0.538,8,-13.559,1,0.0571,0.00012,0.37,0.886,196.605,176333,4
76,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,Sunday Morning,11607FzqoipskTsXrwEHnJ,0.506,0.442,5,-13.268,0,0.0276,0.00239,0.0846,0.532,105.826,175893,4
77,Frank Sinatra,The World We Knew,Somethin' Stupid,4feXcsElKIVsGwkbnTHAfV,0.257,0.338,4,-12.902,1,0.0357,0,0.252,0.544,207.356,162493,4
78,Jefferson Airplane,Surrealistic Pillow,Somebody to Love,4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0,0.321,0.654,132.411,174840,4
79,Led Zeppelin,Led Zeppelin II (1994 Remaster),Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.131,0.405,0.422,89.74,333893,4
80,Simon & Garfunkel,Bookends,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0iOZM63lendWRTTeKhZBSC,0.606,0.457,6,-14.035,0,0.0497,2.53e-05,0.0747,0.813,92.033,244027,4
81,The Jackson 5,Diana Ross Presents The Jackson 5,Who's Lovin' You,6cZrsaNb4Zo9E5KHk7gcz5,0.247,0.307,7,-13.16,1,0.0371,2.43e-05,0.281,0.403,161.982,235640,3
82,Frank Sinatra,Strangers In The Night (Expanded Edition),Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,0.259,0.473,5,-8.275,1,0.0295,0,0.201,0.539,90.348,157867,4
83,Jefferson Airplane,Surrealistic Pillow,White Rabbit,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.000273,0.0864,0.322,106.798,150640,4
84,Stevie Wonder,I Was Made To Love Her,I Was Made To Love Her,35Agv76BTtZGXlXutlfuYj,0.349,0.543,10,-10.577,1,0.0429,0,0.0665,0.875,202.426,158667,4
85,Four Tops,Four Tops,Baby I Need Your Loving,3aCbwWCYCT3MJjZeUnlcp4,0.632,0.686,0,-6.116,0,0.0395,0,0.193,0.65,121.414,166027,4
86,The 5th Dimension,The Essential Fifth Dimension,Aquarius/Let The Sunshine In (The Flesh Failures) [Remastered],4z7TuXkZm79m9vkPklnuqu,0.312,0.555,7,-10.05,1,0.0377,1.43e-06,0.084,0.491,118.235,290400,4
87,Martha Reeves & The Vandellas,Heat Wave,(Love Is Like A) Heat Wave,3VgrSJEKBRT3xmwzpaxxEF,0.514,0.624,0,-9.287,0,0.0842,0.00517,0.307,0.755,166.726,163053,4
88,The Temptations,Gettin' Ready (Expanded Edition),Get Ready,676Rf0qIOh2gKNEl9TnCOx,0.59,0.737,7,-5.867,1,0.0384,0,0.108,0.877,132.966,164160,4
89,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,Then He Kissed Me,7jeOETwLUP84mPQzxlD5nh,0.431,0.678,4,-7.945,1,0.0365,6.37e-06,0.199,0.633,135.919,158685,4
90,Creedence Clearwater Revival,Willy And The Poor Boys (40th Anniversary Edition),Down On The Corner,4YMLW13PuuO7o3jkIWlKAs,0.831,0.544,0,-9.288,1,0.0837,0.00389,0.0736,0.856,108.177,166280,4
91,Al Martino,Premium Gold Collection,Spanish Eyes,3CFx8SBSwY8Q1IplDTQ6kB,0.515,0.49,2,-8.565,1,0.0284,4.56e-05,0.0875,0.495,109.29,166867,4
92,Andy Williams,Moon River And Other Great Movie Themes,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,0.281,0.212,6,-15.513,1,0.031,7.73e-05,0.119,0.195,95.555,162893,3
93,The Animals,A's B's & EP's,Don't Let Me Be Misunderstood,0V1hBXTdYOWv3N2FVzG3OM,0.546,0.568,11,-9.604,0,0.0285,0,0.77,0.488,112.584,145693,4
94,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4
95,Various Artists,Oldies 60's,Sweet Soul Music,4iV9451W6WrY0kJYgKZua6,0.59,0.659,5,-9.669,1,0.0697,6.56e-06,0.356,0.965,80.201,141067,4
96,Various Artists,Classics from American Film,Raindrops Keep Fallin' on My Head,5roMq6BO8PFIma0dG5p6js,0.739,0.406,5,-8.696,1,0.0349,7.73e-05,0.0709,0.755,110.846,173027,4
97,The Band,The Band (Expanded Edition),The Night They Drove Old Dixie Down - Remastered 2000,2x0supcZhd6NEH1nem9DnR,0.507,0.493,0,-8.786,1,0.0327,0,0.241,0.467,127.671,213267,4
98,The Animals,The Singles Plus,House of the Rising Sun,4mn2kNTqiGLwaUR8JdhJ1l,0.316,0.484,9,-9.11,0,0.0308,0.00445,0.0912,0.299,117.363,269907,3
99,Aretha Franklin,Lady Soul (With Bonus Selections),Chain of Fools,2oZmMp5M6L0Rh7G84Um2tF,0.761,0.605,10,-9.899,1,0.0498,0,0.135,0.941,117.047,168933,4
0,Bee Gees,Number Ones,Stayin' Alive - Remastered Version,3LmpQiFNgFCnvAnhhvKUyI,0.675,0.899,10,-6.124,0,0.0418,0.000139,0.33,0.91,103.683,285200,4
1,Stevie Wonder,Signed Sealed And Delivered,"Signed, Sealed, Delivered (I'm Yours)",3M5eeHXgG4VplKNcsBC8Dj,0.67,0.619,0,-10.365,0,0.0323,0.0,0.0492,0.807,108.826,160500,4
2,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),Wonderful Tonight,6zC0mpGYwbNTpk9SKwh08f,0.572,0.214,7,-15.625,1,0.0293,0.129,0.125,0.485,95.542,225027,4
3,Elton John,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,6.25e-06,0.0925,0.341,136.571,281613,4
4,"Earth, Wind & Fire","The Essential Earth, Wind & Fire",September,3wpLkju0bJy89kjgdRys0j,0.694,0.831,9,-7.288,1,0.0301,0.000892,0.25,0.98,125.901,215080,4
5,Bee Gees,Greatest,How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,0.633,0.357,5,-9.366,0,0.0264,0.0,0.133,0.674,104.938,245200,4
6,Eagles,The Very Best of the Eagles (2013 Remaster),Hotel California - 2013 Remaster,4Vn7TykT27PIygBiZjTR2s,0.579,0.508,2,-9.484,1,0.027,0.000494,0.0575,0.609,147.125,391376,4
7,Barry White,All-Time Greatest Hits,"You're The First, The Last, My Everything",3rqXP37YkEnizabzjM7uIu,0.631,0.59,5,-12.138,1,0.0297,0.00299,0.0537,0.927,130.145,208933,4
8,TOTO,The Essential Toto,Hold the Line,17arUdDWEinOOVrrVUkEM7,0.482,0.835,6,-7.68,0,0.0539,0.0143,0.162,0.776,96.444,236107,4
9,Blondie,Heart Of Glass,Heart Of Glass - Single Version / Remastered,5lQOzJmQladWC4kLQClssB,0.728,0.68,4,-8.027,1,0.0338,0.0599,0.0725,0.441,114.686,252893,4
10,Captain & Tennille,Make Your Move,Do That To Me One More Time,0m4jVVZrsv0bLkAr1uM6UG,0.728,0.524,7,-8.227,1,0.0255,0.000131,0.0913,0.51,90.262,256667,4
11,The Hollies,Hollies,The Air That I Breathe - 2008 Remaster,6yLIqXX9edg1x0HZS7cZEv,0.279,0.473,4,-8.375,0,0.0309,0.00164,0.158,0.246,167.792,257107,4
12,Chicago,Chicago X,If You Leave Me Now,0KMGxYKeUzK9wc5DZCt3HT,0.429,0.564,11,-6.784,1,0.0268,0.000828,0.128,0.276,104.212,235373,4
13,Patti Smith,Easter,Because the Night,0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,11,-7.748,0,0.0391,0.0,0.119,0.473,123.539,204800,4
14,The Beatles,Let It Be (Remastered),Let It Be - Remastered 2009,7iN1s7xHE4ifF5povM6A48,0.443,0.403,0,-8.339,1,0.0322,0.0,0.111,0.41,143.462,243027,4
15,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,1IqFh00G2kvvMm8pRMpehA,0.453,0.464,2,-10.96,1,0.0431,5.96e-05,0.152,0.658,93.19,271333,4
16,Johnny Nash,The Best Of,I Can See Clearly Now,30SCXVFyQGOFMdKnbgJS18,0.658,0.468,2,-13.19,1,0.0493,8.68e-05,0.066,0.684,124.227,166933,4
17,The Hollies,Confessions of the Mind (Expanded Edition),He Ain't Heavy He's My Brother - 1998 Remaster,6k5QsifpMWtY5ilnzBZ0u4,0.304,0.421,7,-7.769,1,0.0293,4.03e-05,0.163,0.216,75.928,262267,4
18,Simon & Garfunkel,Bridge Over Troubled Water,Cecilia,6QhXQOpyYvbpdbyjgAqKdY,0.755,0.876,0,-8.867,1,0.0362,5.17e-06,0.22,0.954,102.762,174827,4
19,Don McLean,American Pie,American Pie,1fDsrQ23eTAVFElUMaf38X,0.531,0.481,4,-11.709,0,0.06,0.0,0.0842,0.491,138.45,516893,4
20,Van Morrison,Moondance (Deluxe Edition),Moondance - 2013 Remaster,683b4ikwa62JevCjwrmfg6,0.606,0.282,9,-12.207,0,0.0339,8.3e-06,0.152,0.563,67.409,274040,4
21,Nick Drake,Pink Moon,Pink Moon,16qzGrIMWoxerw2gnW0zuv,0.638,0.256,3,-15.68,1,0.0492,0.0707,0.145,0.438,82.479,123333,4
22,Janis Joplin,The Essential Janis Joplin,Cry Baby,0fOQ8CPHNabT8UQEz0hvkt,0.488,0.418,0,-9.676,1,0.0313,0.000282,0.051,0.515,83.975,237400,3
23,Simon & Garfunkel,Bridge Over Troubled Water,The Boxer,76TZCvJ8GitQ2FA1q5dKu0,0.439,0.488,11,-14.464,1,0.0615,0.000339,0.16,0.629,93.017,308520,4
24,Rod Stewart,Blondes Have More Fun,Da Ya Think I'm Sexy?,4z7maGZkAonDlXlwo8q69f,0.715,0.689,2,-8.065,0,0.029,0.000192,0.111,0.852,111.504,331333,4
25,Van Morrison,Moondance,Into the Mystic - 2013 Remaster,3lh3iiiJeiBXHSZw6u0kh6,0.608,0.524,8,-10.266,1,0.0309,0.00254,0.115,0.797,86.204,205613,4
26,Commodores,Commodores,Easy,1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10,-15.075,0,0.0332,2.8e-05,0.0596,0.354,132.909,256427,4
27,Cher,"Gypsys, Tramps & Thieves","Gypsys, Tramps & Thieves",6fsSZbNL7XP9gf1kJ2l155,0.476,0.677,0,-11.175,1,0.0365,0.0,0.0601,0.691,170.879,158000,4
28,Billy Ocean,Billy Ocean (Expanded Edition),Love Really Hurts Without You,4GhtDORJiSRYxj6M1bv0vX,0.518,0.907,5,-3.732,1,0.0343,1.15e-05,0.0838,0.961,140.982,179013,4
29,Rod Stewart,Atlantic Crossing,I Don't Want to Talk About It - 2008 Remaster,2JWKzkQbYsNzx019WyGzaH,0.472,0.373,3,-12.98,1,0.0262,0.206,0.147,0.459,135.193,288267,4
30,The Doors,L.A. Woman,Riders on the Storm,14XWXWv5FoCbFzLksawpEe,0.549,0.722,11,-11.729,0,0.0283,0.0138,0.11,0.716,103.885,434720,4
31,Commodores,Commodores,Brick House,5VJjhHyG8NZ5xdgG6uTb3P,0.831,0.782,4,-10.48,0,0.0595,0.0171,0.032,0.631,107.877,208893,4
32,Simon & Garfunkel,Bridge Over Troubled Water,Bridge Over Troubled Water,6l8EbYRtQMgKOyc1gcDHF9,0.149,0.206,3,-13.888,1,0.0323,0.000649,0.115,0.264,79.764,293120,4
33,Baccara,The Collection & Tracklisting,"Yes Sir, I Can Boogie",2LScqpywMqGcnum6nNaxXX,0.454,0.769,2,-7.653,1,0.0815,3.29e-06,0.175,0.49,122.536,273867,4
